Date,Open,High,Low,Close,Adj Close,Volume
2016-07-28,507.475006,515.250000,506.524994,513.174988,501.734650,7136750
2016-07-29,512.000000,512.450012,506.000000,507.450012,496.137299,4402328
2016-08-01,509.000000,510.149994,502.524994,504.750000,493.497467,3647388
2016-08-02,504.000000,510.000000,503.149994,506.399994,495.110657,3524816
2016-08-03,507.200012,507.200012,495.750000,496.975006,485.895844,5427608
2016-08-04,499.500000,500.000000,491.700012,496.500000,485.431396,4657432
2016-08-05,499.000000,509.500000,498.524994,508.125000,496.797241,5535828
2016-08-08,509.950012,517.000000,509.325012,514.625000,503.152344,6197506
2016-08-09,513.500000,517.250000,510.500000,515.349976,503.861176,6076092
2016-08-10,515.625000,517.275024,501.000000,501.825012,490.637695,6158926
2016-08-11,500.975006,511.424988,499.799988,507.049988,495.746185,6477798
2016-08-12,508.500000,521.450012,508.500000,517.900024,506.354340,7481722
2016-08-16,518.125000,522.400024,507.750000,512.450012,501.025818,6111206
2016-08-17,512.049988,514.400024,503.600006,506.649994,495.355103,7079940
2016-08-18,508.000000,511.825012,508.000000,509.024994,497.677185,3542898
2016-08-19,509.000000,511.000000,503.549988,507.450012,496.137299,3738616
2016-08-22,506.000000,509.850006,503.600006,505.924988,494.646271,3055808
2016-08-23,506.000000,507.500000,502.500000,505.225006,493.961853,3346656
2016-08-24,505.850006,510.975006,505.500000,510.250000,498.874878,3986306
2016-08-25,510.600006,514.500000,504.500000,506.350006,495.061829,6839550
2016-08-26,508.950012,515.400024,507.299988,513.950012,502.492371,4406930
2016-08-29,513.625000,529.875000,513.049988,528.724976,516.937988,7402990
2016-08-30,531.000000,534.250000,526.500000,533.200012,521.313293,8307044
2016-08-31,532.450012,537.000000,523.500000,530.000000,518.184631,10649920
2016-09-01,526.500000,536.375000,512.849976,514.599976,503.127899,19484908
2016-09-02,515.549988,516.275024,501.149994,506.674988,495.379578,12857628
2016-09-06,509.950012,512.500000,507.500000,509.950012,498.581543,5262182
2016-09-07,511.000000,513.525024,506.524994,508.825012,497.481628,5909990
2016-09-08,511.524994,517.974976,510.100006,516.700012,505.181091,5580392
2016-09-09,517.500000,524.950012,515.000000,522.275024,510.631836,6980882
2016-09-12,515.200012,528.000000,514.575012,523.250000,511.584991,15399600
2016-09-14,524.000000,529.500000,520.450012,522.375000,510.729553,8505508
2016-09-15,523.500000,535.099976,523.500000,532.500000,520.628845,14341770
2016-09-16,533.500000,546.924988,529.549988,537.775024,525.786194,17977852
2016-09-19,536.275024,544.000000,535.500000,541.200012,529.134827,7624648
2016-09-20,542.000000,542.375000,534.525024,537.099976,525.126282,5271708
2016-09-21,537.000000,542.450012,534.500000,536.125000,524.173035,5002952
2016-09-22,541.500000,547.900024,539.500000,544.474976,532.336914,8577088
2016-09-23,544.500000,554.724976,544.500000,551.400024,539.107544,14211450
2016-09-26,551.700012,564.775024,550.125000,553.599976,541.258423,17469886
2016-09-27,558.500000,562.974976,553.299988,555.250000,542.871643,8857386
2016-09-28,553.950012,554.000000,543.150024,545.325012,533.167969,11346976
2016-09-29,547.500000,555.375000,533.700012,536.224976,524.270752,9719492
2016-09-30,534.000000,547.275024,533.150024,541.849976,529.770386,5120210
2016-10-03,543.500000,553.974976,538.125000,545.349976,533.192383,8286218
2016-10-04,546.525024,554.150024,546.000000,548.174988,535.954346,5995088
2016-10-05,552.000000,553.250000,542.900024,544.700012,532.556885,4932794
2016-10-06,546.000000,563.125000,546.000000,555.400024,543.018372,9651260
2016-10-07,557.000000,561.525024,553.250000,554.500000,542.138428,6985676
2016-10-10,557.000000,561.000000,547.000000,548.174988,535.954346,5281946
2016-10-13,544.500000,544.525024,526.000000,528.575012,516.791321,10029334
2016-10-14,531.500000,541.000000,530.825012,538.825012,526.812805,6978946
2016-10-17,540.000000,540.400024,529.375000,530.325012,518.502319,4492474
2016-10-18,533.000000,541.375000,531.025024,540.549988,528.499390,5062266
2016-10-19,542.224976,547.349976,540.700012,543.674988,531.554749,7805312
2016-10-20,546.974976,549.000000,542.025024,543.775024,531.652527,4629042
2016-10-21,548.500000,548.500000,529.200012,532.099976,520.237671,19936484
2016-10-24,535.000000,537.000000,530.325012,531.650024,519.797791,4806198
2016-10-25,532.500000,532.625000,527.099976,530.424988,518.600098,3501422
2016-10-26,528.025024,529.724976,526.049988,527.025024,515.275940,5004110
2016-10-27,525.549988,526.950012,521.700012,524.349976,512.660522,5871148
2016-10-28,525.000000,529.000000,521.900024,527.474976,515.715881,3715834
2016-11-01,525.650024,527.974976,523.700012,525.500000,513.784851,4674022
2016-11-02,520.500000,521.424988,510.500000,511.875000,500.463623,3218450
2016-11-03,511.924988,517.375000,510.299988,511.975006,500.561371,3342742
2016-11-04,510.125000,513.450012,500.000000,502.774994,491.566498,5273822
2016-11-07,507.000000,508.274994,499.524994,500.575012,489.415527,4345842
2016-11-08,502.850006,502.850006,499.149994,501.750000,490.564331,6140692
2016-11-09,475.000000,504.500000,465.000000,502.299988,491.102081,9893146
2016-11-10,509.299988,514.474976,503.500000,505.200012,493.937439,4463814
2016-11-11,498.924988,508.750000,497.549988,500.875000,489.708862,6754784
2016-11-15,498.250000,500.000000,489.774994,492.700012,481.716156,6623184
2016-11-16,497.500000,498.399994,490.350006,493.274994,482.278290,7566452
2016-11-17,493.000000,499.075012,487.200012,488.875000,477.976379,5773270
2016-11-18,492.500000,496.350006,491.000000,493.750000,482.742706,8303856
2016-11-21,493.774994,496.774994,491.600006,495.750000,484.698120,6049424
2016-11-22,498.850006,503.899994,496.649994,500.725006,489.562225,8067320
2016-11-23,502.500000,505.250000,499.774994,504.500000,493.253021,5992496
2016-11-24,502.774994,502.774994,491.100006,493.674988,482.669342,8646750
2016-11-25,495.000000,497.950012,492.174988,496.850006,485.773590,4779658
2016-11-28,496.500000,500.299988,492.049988,493.325012,482.327179,3800322
2016-11-29,494.500000,502.149994,494.024994,498.850006,487.729004,4519218
2016-11-30,499.975006,499.975006,493.325012,495.024994,483.989288,12616008
2016-12-01,500.000000,507.500000,497.500000,498.875000,487.753448,5773026
2016-12-02,497.950012,502.500000,495.899994,497.375000,486.286896,5706090
2016-12-05,497.500000,499.850006,493.250000,496.924988,485.846893,1822820
2016-12-06,498.000000,503.274994,497.299988,502.600006,491.395386,3075070
2016-12-07,502.000000,503.799988,498.174988,499.575012,488.437866,2254226
2016-12-08,502.524994,510.899994,502.174988,510.024994,498.654877,4000460
2016-12-09,511.000000,515.924988,510.149994,514.474976,503.005615,3766666
2016-12-12,510.250000,520.849976,510.250000,513.599976,502.150146,4125400
2016-12-13,514.000000,520.500000,513.775024,519.900024,508.309723,4738906
2016-12-14,519.900024,532.224976,519.099976,529.750000,517.940125,11035658
2016-12-15,526.200012,533.799988,524.325012,526.474976,514.738159,8837934
2016-12-16,526.000000,531.000000,526.000000,528.575012,516.791321,6831074
2016-12-19,527.500000,533.474976,527.174988,531.275024,519.431213,6861900
2016-12-20,527.349976,530.500000,526.575012,528.950012,517.157959,5343438
2016-12-21,530.049988,533.650024,528.599976,531.625000,519.773315,9311516
2016-12-22,529.000000,531.325012,525.474976,526.674988,514.933716,13208832
2016-12-23,526.000000,534.474976,526.000000,528.650024,516.864685,4692828
2016-12-26,527.174988,533.000000,522.325012,523.724976,512.049377,7004598
2016-12-27,523.924988,533.549988,523.500000,532.349976,520.482178,7974284
2016-12-28,533.950012,534.775024,523.549988,524.849976,513.149353,4405854
2016-12-29,525.000000,534.400024,524.750000,532.724976,520.848816,4010412
2016-12-30,532.400024,542.500000,531.549988,541.200012,529.134827,7182986
2017-01-02,542.000000,545.000000,536.174988,542.549988,530.454773,3244916
2017-01-03,544.924988,548.500000,540.549988,544.700012,532.556885,2941502
2017-01-04,546.450012,546.500000,532.150024,533.575012,521.679932,4751094
2017-01-05,535.500000,539.950012,534.375000,538.700012,526.690674,3992966
2017-01-06,537.099976,542.500000,536.549988,537.474976,525.492920,3586854
2017-01-09,538.500000,543.000000,535.500000,538.849976,526.837219,2390514
2017-01-10,540.000000,547.200012,540.000000,544.924988,532.776794,5188800
2017-01-11,547.500000,547.849976,542.000000,543.025024,530.919189,5246422
2017-01-12,543.500000,545.174988,539.900024,541.650024,529.574890,1998728
2017-01-13,542.275024,548.750000,542.275024,545.200012,533.045715,3307338
2017-01-16,544.974976,546.974976,536.974976,538.125000,526.128418,5492010
2017-01-17,532.500000,534.000000,519.250000,520.625000,509.018524,17936580
2017-01-18,521.299988,524.000000,514.375000,516.275024,504.765564,7254142
2017-01-19,517.575012,522.650024,515.500000,516.849976,505.327698,6987456
2017-01-20,516.974976,518.724976,511.950012,512.900024,501.465820,4016164
2017-01-23,510.899994,515.500000,506.399994,507.950012,496.626129,6267066
2017-01-24,508.500000,514.400024,508.500000,513.650024,502.199097,4306182
2017-01-25,516.000000,516.349976,508.075012,508.649994,497.310516,10906460
2017-01-27,510.125000,514.450012,509.500000,512.549988,501.123596,9994478
2017-01-30,512.474976,523.224976,512.400024,522.400024,510.754059,7167512
2017-01-31,523.424988,526.900024,520.150024,522.599976,510.949524,6914730
2017-02-01,523.049988,525.450012,517.599976,524.825012,513.124939,5171596
2017-02-02,525.000000,525.400024,519.125000,521.750000,510.118469,4159816
2017-02-03,523.000000,525.224976,515.049988,516.825012,505.303284,6043502
2017-02-06,518.500000,522.450012,516.025024,520.825012,509.214142,4567964
2017-02-07,521.000000,521.174988,513.599976,515.450012,503.958954,4528490
2017-02-08,515.450012,519.125000,511.000000,512.575012,501.148041,7420188
2017-02-09,514.000000,517.000000,513.400024,516.375000,504.863312,4508432
2017-02-10,517.500000,517.775024,512.775024,515.075012,503.592346,5723062
2017-02-13,516.500000,517.000000,511.000000,514.924988,503.445648,3915976
2017-02-14,517.500000,526.450012,514.950012,524.900024,513.198303,8340828
2017-02-15,526.450012,528.750000,522.625000,525.650024,513.931580,6965690
2017-02-16,526.275024,534.724976,526.275024,533.750000,521.850952,8985694
2017-02-17,533.250000,539.099976,529.224976,537.750000,525.761780,6787712
2017-02-20,535.275024,539.424988,533.250000,537.700012,525.712891,5326254
2017-02-21,537.599976,545.474976,536.525024,544.099976,531.970215,6485580
2017-02-22,546.500000,605.825012,546.000000,603.750000,590.290466,58207852
2017-02-23,606.799988,611.000000,589.674988,591.375000,578.191284,28458468
2017-02-27,595.250000,628.400024,595.174988,619.450012,605.640442,38137822
2017-02-28,616.000000,624.000000,614.250000,619.025024,605.224976,16509062
2017-03-01,620.049988,622.200012,615.000000,617.250000,603.489441,11148306
2017-03-02,618.950012,627.349976,613.525024,618.375000,604.589355,8258066
2017-03-03,620.775024,643.900024,620.775024,629.275024,615.246399,38541702
2017-03-06,634.500000,656.000000,632.625000,652.674988,638.124695,30504308
2017-03-07,659.424988,663.500000,648.075012,652.474976,637.929199,19233700
2017-03-08,653.849976,653.849976,643.049988,645.599976,631.207458,19812206
2017-03-09,645.000000,649.000000,640.750000,643.375000,629.032043,14215340
2017-03-10,645.125000,648.000000,630.599976,640.825012,626.538940,11331136
2017-03-14,659.375000,659.500000,642.625000,644.750000,630.376465,12693240
2017-03-15,645.525024,658.150024,645.200012,652.474976,637.929199,11021316
2017-03-16,655.000000,655.200012,646.799988,648.825012,634.360596,7279928
2017-03-17,654.000000,659.974976,649.025024,650.349976,635.851624,10390152
2017-03-20,653.000000,653.125000,639.174988,640.400024,626.123352,5883428
2017-03-21,641.099976,641.950012,629.650024,631.900024,617.812927,10330214
2017-03-22,626.000000,632.950012,623.275024,629.849976,615.808533,9276676
2017-03-23,631.575012,638.775024,629.000000,636.650024,622.456970,5398180
2017-03-24,637.049988,646.000000,634.224976,643.375000,629.032043,7443822
2017-03-27,635.549988,639.375000,623.599976,625.549988,611.604431,14836244
2017-03-28,629.000000,632.000000,621.049988,622.875000,608.989136,9923868
2017-03-29,625.849976,630.000000,616.674988,628.325012,614.317627,8651574
2017-03-30,627.500000,637.375000,626.500000,635.325012,621.161560,12737718
2017-03-31,633.000000,668.825012,633.000000,660.450012,645.726440,20751038
2017-04-03,671.000000,690.250000,668.525024,687.325012,672.002258,20520654
2017-04-05,697.599976,709.000000,690.049988,707.500000,691.727478,18434720
2017-04-06,704.500000,724.450012,701.099976,719.250000,703.215576,23142150
2017-04-07,710.650024,717.000000,701.275024,703.299988,687.621033,14572302
2017-04-10,705.000000,712.450012,688.650024,690.674988,675.277588,14066282
2017-04-11,693.924988,700.224976,685.049988,686.174988,670.877869,14743454
2017-04-12,691.400024,693.224976,675.575012,677.000000,661.907471,12548430
2017-04-13,677.000000,686.700012,673.674988,682.400024,667.187012,5812376
2017-04-17,682.500000,697.775024,682.500000,695.924988,680.410461,5411708
2017-04-18,699.974976,705.000000,683.500000,685.099976,669.826904,7322166
2017-04-19,684.500000,691.275024,678.775024,684.400024,669.142517,5290584
2017-04-20,689.500000,693.400024,682.049988,684.775024,669.509155,3837224
2017-04-21,690.250000,710.500000,689.275024,701.250000,685.616882,13820554
2017-04-24,704.525024,717.500000,700.099976,708.700012,692.900757,11663462
2017-04-25,730.000000,733.875000,713.049988,716.400024,700.429077,16807408
2017-04-26,717.500000,720.025024,701.299988,708.224976,692.436340,7663550
2017-04-27,708.500000,712.075012,701.099976,704.750000,689.038818,5747310
2017-04-28,704.875000,710.150024,695.500000,697.599976,682.048157,5416808
2017-05-02,701.000000,701.000000,683.150024,685.275024,669.997986,8499368
2017-05-03,688.450012,690.375000,682.500000,685.049988,669.778015,4343098
2017-05-04,687.500000,689.799988,677.025024,678.974976,663.838440,6567622
2017-05-05,680.799988,683.674988,662.500000,664.125000,649.319458,7131086
2017-05-08,665.000000,669.750000,659.174988,660.700012,645.970886,7345170
2017-05-09,662.000000,666.825012,660.125000,665.174988,650.346069,9649022
2017-05-10,667.400024,681.799988,665.325012,679.549988,664.400574,10471864
2017-05-11,682.049988,684.875000,675.825012,679.775024,664.620544,6301512
2017-05-12,680.025024,682.000000,672.025024,675.224976,660.171997,3439458
2017-05-15,678.200012,678.200012,666.750000,672.049988,657.067810,3080426
2017-05-16,673.025024,688.450012,670.500000,678.150024,663.031860,5785894
2017-05-17,676.500000,682.974976,673.875000,676.549988,661.467468,4500608
2017-05-18,670.125000,675.000000,662.049988,663.674988,648.879517,4475832
2017-05-19,666.500000,667.849976,655.000000,659.424988,644.724243,5857766
2017-05-22,663.250000,666.799988,657.599976,662.075012,647.315186,4023718
2017-05-23,662.849976,664.924988,651.000000,652.775024,638.222473,4216446
2017-05-24,653.750000,656.849976,647.549988,648.849976,634.384949,6549608
2017-05-25,650.000000,656.200012,648.224976,651.224976,636.707031,11850670
2017-05-26,651.974976,672.200012,650.000000,668.650024,653.743652,9797278
2017-05-29,668.500000,682.724976,667.799988,678.450012,663.325073,10982340
2017-05-30,677.950012,682.349976,674.250000,679.674988,664.522766,4415454
2017-05-31,683.500000,683.974976,667.900024,670.349976,655.405762,7508198
2017-06-01,666.349976,670.000000,661.500000,664.125000,649.319458,4358656
2017-06-02,667.500000,669.349976,658.500000,662.375000,647.608521,5255130
2017-06-05,663.125000,670.500000,657.924988,664.674988,649.857239,4953412
2017-06-06,666.974976,666.974976,655.500000,656.400024,641.766785,4384712
2017-06-07,655.599976,671.000000,654.500000,669.500000,654.574707,5119908
2017-06-08,670.000000,672.400024,664.025024,665.849976,651.005981,3613042
2017-06-09,672.549988,676.474976,665.500000,667.849976,652.961426,6325604
2017-06-12,663.275024,664.875000,658.500000,659.724976,645.017517,3855026
2017-06-13,660.299988,663.500000,655.500000,657.174988,642.524414,2754582
2017-06-14,657.950012,680.000000,657.950012,678.750000,663.618469,24202054
2017-06-15,680.000000,697.500000,679.549988,691.974976,676.548584,12933608
2017-06-16,694.549988,697.900024,684.650024,694.400024,678.919556,14954314
2017-06-19,695.099976,707.900024,695.099976,704.625000,688.916565,6965824
2017-06-20,704.500000,711.049988,703.724976,706.174988,690.432007,4636798
2017-06-21,703.900024,714.000000,702.125000,711.000000,695.149475,9139886
2017-06-22,714.724976,722.700012,713.849976,716.325012,700.355774,10111884
2017-06-23,718.000000,721.000000,715.299988,717.924988,701.920105,14237664
2017-06-27,716.000000,721.500000,712.500000,718.575012,702.555603,14899756
2017-06-28,719.974976,719.974976,697.775024,699.250000,683.661499,7117076
2017-06-29,700.000000,705.000000,695.049988,696.349976,680.825989,5896644
2017-06-30,696.000000,696.200012,687.525024,690.000000,674.617676,3572422
2017-07-03,694.099976,697.349976,685.500000,690.525024,675.130920,4203772
2017-07-04,695.000000,713.549988,694.500000,710.974976,695.125000,8602400
2017-07-05,714.724976,723.724976,712.000000,721.325012,705.244385,12439044
2017-07-06,724.349976,725.000000,719.000000,721.275024,705.195435,6213034
2017-07-07,721.500000,748.875000,720.000000,745.575012,728.953674,16387270
2017-07-10,747.549988,750.450012,744.549988,746.424988,729.784729,1602158
2017-07-11,750.500000,752.200012,743.500000,747.174988,730.518005,9598458
2017-07-12,749.700012,762.500000,748.750000,755.549988,738.706299,7819594
2017-07-13,754.375000,762.500000,753.075012,761.049988,749.488342,10519518
2017-07-14,760.000000,768.000000,757.775024,766.875000,755.224792,9386022
2017-07-17,768.500000,779.799988,768.500000,775.875000,764.088074,8571618
2017-07-18,773.400024,775.900024,755.500000,759.950012,748.405029,8978824
2017-07-19,756.299988,769.000000,756.299988,766.474976,754.830872,5390082
2017-07-20,769.875000,775.000000,761.849976,764.450012,752.836670,6229372
2017-07-21,775.000000,795.849976,772.474976,792.500000,780.460571,44410224
2017-07-24,800.000000,812.450012,792.500000,807.625000,795.355774,19854458
2017-07-25,812.349976,812.474976,798.799988,801.075012,788.905334,9172158
2017-07-26,802.099976,814.950012,800.549988,811.375000,799.048828,10036778
2017-07-27,814.000000,815.750000,794.174988,797.400024,785.286133,8416142
2017-07-28,795.625000,802.974976,789.000000,797.224976,785.113770,6552046
2017-07-31,800.974976,809.400024,798.000000,807.599976,795.331116,7574068
2017-08-01,811.375000,811.375000,795.750000,801.799988,789.619202,5628596
2017-08-02,805.000000,817.849976,804.049988,814.599976,802.224854,9502770
2017-08-03,813.424988,832.450012,808.525024,825.049988,812.516052,9009552
2017-08-04,831.500000,831.500000,807.549988,811.075012,798.753357,8494090
2017-08-07,815.799988,815.799988,806.275024,808.174988,795.897461,4360036
2017-08-08,809.000000,810.525024,793.400024,801.275024,789.102295,5011136
2017-08-09,800.750000,810.000000,792.500000,799.400024,787.255798,4771286
2017-08-10,796.525024,803.325012,788.974976,792.174988,780.140503,4657686
2017-08-11,775.474976,790.000000,766.500000,773.125000,761.379883,7770128
2017-08-14,780.500000,792.250000,780.500000,786.525024,774.576416,6144598
2017-08-16,786.000000,788.000000,775.099976,783.049988,771.154114,6206788
2017-08-17,784.500000,798.825012,780.575012,783.549988,771.646545,7236358
2017-08-18,782.000000,788.900024,776.575012,787.700012,775.733521,3628022
2017-08-21,788.500000,792.075012,780.125000,782.200012,770.317078,3462376
2017-08-22,786.000000,789.950012,778.025024,780.025024,768.175049,4358460
2017-08-23,782.424988,793.275024,776.575012,791.025024,779.007996,3803648
2017-08-24,795.000000,796.549988,782.250000,784.025024,772.114319,5785142
2017-08-28,789.525024,790.974976,780.599976,783.275024,771.375732,5630656
2017-08-29,780.924988,783.750000,765.000000,766.075012,754.437012,6932842
2017-08-30,773.775024,784.400024,770.625000,782.049988,770.169312,4724774
2017-08-31,787.500000,798.724976,787.000000,797.250000,785.138428,11476990
2017-09-01,799.924988,808.299988,799.500000,805.049988,792.819885,7054954
2017-09-04,807.750000,818.075012,797.924988,806.674988,794.420227,9856750
2017-09-05,815.000000,817.424988,810.525024,816.299988,803.898987,11528262
2017-09-06,813.200012,826.250000,811.400024,822.700012,810.201721,22285024
2017-09-07,823.000000,832.500000,815.000000,818.099976,805.671631,7408536
2017-09-08,820.000000,823.250000,812.099976,816.900024,804.489929,6056729
2017-09-11,821.299988,826.849976,816.549988,817.900024,805.474731,5801712
2017-09-12,822.750000,825.000000,817.000000,823.750000,811.235840,2971669
2017-09-13,824.000000,859.900024,822.000000,849.000000,836.102234,13430225
2017-09-14,855.799988,861.500000,842.000000,843.849976,831.030457,5425486
2017-09-15,842.000000,852.849976,834.750000,841.799988,829.011597,13072853
2017-09-18,850.000000,851.049988,843.099976,845.549988,832.704590,2314174
2017-09-19,848.700012,848.750000,837.000000,838.599976,825.860168,3528729
2017-09-20,856.099976,872.500000,845.099976,847.150024,834.280334,11402965
2017-09-21,847.000000,851.700012,836.250000,841.349976,828.568359,5920552
2017-09-22,839.900024,839.900024,813.200012,817.400024,804.982300,5620443
2017-09-25,815.000000,827.950012,805.200012,821.549988,809.069275,6505309
2017-09-26,821.700012,827.049988,812.200012,820.099976,807.641235,4829571
2017-09-27,825.599976,825.700012,795.500000,799.150024,787.009521,8434196
2017-09-28,799.650024,802.900024,780.200012,786.450012,774.502441,13508179
2017-09-29,791.750000,793.400024,779.099976,780.900024,769.036804,7619230
2017-10-03,795.000000,803.849976,785.349976,798.349976,786.221680,8387059
2017-10-04,799.200012,824.950012,795.599976,818.849976,806.410217,8643924
2017-10-05,825.000000,828.450012,818.650024,824.150024,811.629761,4860479
2017-10-06,824.000000,839.349976,822.599976,837.049988,824.333740,5942106
2017-10-09,839.000000,839.799988,828.000000,830.650024,818.031006,4046109
2017-10-10,831.000000,847.299988,831.000000,843.200012,830.390381,6734986
2017-10-11,845.299988,858.400024,836.000000,840.150024,827.386658,7049800
2017-10-12,842.099976,876.799988,842.099976,872.750000,859.491394,8522926
2017-10-13,879.299988,890.700012,873.349976,876.450012,863.135193,9833512
2017-10-16,879.000000,892.000000,861.299988,876.799988,863.479919,14633539
2017-10-17,878.000000,884.000000,867.200012,874.349976,861.067078,6354084
2017-10-18,877.400024,917.900024,875.000000,914.500000,900.607117,16765178
2017-10-19,915.799988,921.900024,903.000000,909.900024,896.077087,3664082
2017-10-23,912.900024,944.700012,909.099976,939.750000,925.473633,12551649
2017-10-24,947.700012,947.700012,928.200012,934.250000,920.057190,6335308
2017-10-25,940.099976,945.900024,929.500000,939.900024,925.621338,4577050
2017-10-26,940.000000,957.799988,931.000000,947.400024,933.007446,7698704
2017-10-27,950.000000,956.700012,925.700012,929.849976,915.723877,5256749
2017-10-30,934.000000,945.549988,930.599976,942.500000,928.181763,3576533
2017-10-31,944.950012,945.750000,932.200012,940.849976,926.556824,4345360
2017-11-01,947.750000,957.799988,945.750000,952.549988,938.079102,8033040
2017-11-02,952.799988,956.500000,944.250000,946.599976,932.219482,4698609
2017-11-03,955.950012,955.950012,940.150024,945.299988,930.939270,2193730
2017-11-06,942.500000,942.500000,929.000000,932.500000,918.333740,4460799
2017-11-07,933.349976,935.000000,903.049988,906.700012,892.925659,9347943
2017-11-08,902.500000,906.000000,884.099976,887.799988,874.312805,8115980
2017-11-09,894.750000,909.900024,892.049988,900.500000,886.819824,6860798
2017-11-10,900.950012,900.950012,879.200012,883.849976,870.422791,6365174
2017-11-13,885.000000,891.900024,873.500000,875.250000,861.953491,4155011
2017-11-14,875.000000,895.000000,873.000000,886.700012,873.229492,5706105
2017-11-15,884.500000,890.599976,877.950012,883.700012,870.275085,6981872
2017-11-16,885.500000,906.000000,885.500000,903.849976,890.118958,6931038
2017-11-17,918.950012,924.900024,908.500000,911.900024,898.046692,5586242
2017-11-20,906.200012,924.349976,905.000000,920.849976,906.860657,4220192
2017-11-21,926.799988,939.650024,925.500000,932.549988,918.382935,5980763
2017-11-22,937.450012,938.650024,923.450012,930.750000,916.610291,5055490
2017-11-23,931.000000,949.900024,926.650024,947.000000,932.613403,7329126
2017-11-24,950.000000,959.500000,947.400024,951.099976,936.651123,6394443
2017-11-27,947.250000,957.500000,944.000000,951.349976,936.897339,4680074
2017-11-28,949.849976,951.349976,938.099976,943.349976,929.018860,4641893
2017-11-29,941.849976,950.000000,941.000000,946.000000,931.628662,3674864
2017-11-30,941.450012,941.450012,919.500000,921.549988,907.550049,9434893
2017-12-01,924.450012,931.250000,907.700012,910.099976,896.273987,5081389
2017-12-04,913.500000,913.799988,897.349976,901.599976,887.903137,4618847
2017-12-05,901.049988,920.750000,895.450012,913.700012,899.819336,8369174
2017-12-06,910.000000,930.299988,908.799988,926.650024,912.572571,11007689
2017-12-07,930.049988,936.000000,923.000000,931.549988,917.398132,5529565
2017-12-08,933.849976,936.950012,919.049988,921.000000,907.008484,5588486
2017-12-11,922.450012,926.000000,913.549988,916.150024,902.232117,4933853
2017-12-12,915.950012,929.000000,908.000000,915.599976,901.690430,7215014
2017-12-13,916.900024,924.950012,910.700012,914.650024,900.754883,4182097
2017-12-14,919.000000,924.900024,908.750000,921.500000,907.500793,5021130
2017-12-15,931.000000,932.950012,917.700012,919.750000,905.777405,11158706
2017-12-18,911.950012,932.650024,862.650024,921.000000,907.008484,8494801
2017-12-19,923.599976,927.000000,920.000000,925.950012,911.883240,4064982
2017-12-20,925.900024,927.400024,917.000000,918.150024,904.201660,4774414
2017-12-21,918.450012,923.950012,910.000000,912.950012,899.080688,4147162
2017-12-22,914.650024,922.400024,909.299988,920.400024,906.417603,4872675
2017-12-26,924.849976,938.900024,918.150024,929.799988,915.674683,5301456
2017-12-27,933.000000,937.500000,919.000000,923.750000,909.716675,4352384
2017-12-28,925.250000,934.400024,919.099976,924.200012,910.159851,7091515
2017-12-29,926.500000,932.299988,918.500000,921.049988,907.057678,5069838
